date,time,headline,URL,teaser,section
1/5/2018,2:39 PM,"Nuclear War Would Be ‘Devastating,’ So the C.D.C. Wants to Get People Prepared",https://www.nytimes.com/2018/01/05/health/cdc-nuclear-attack.html?partner=rss&emc=rss,"The nation’s public health agency says a workshop was scheduled months ago, before President Trump’s recent tweets about nuclear buttons and North Korea.",NYT > Politics
1/5/2018,7:52 PM,Band of the Insulted: The Nicknames of Trump’s Adversaries,https://www.nytimes.com/2018/01/05/us/politics/trump-nicknames.html?partner=rss&emc=rss,"President Trump has inducted one of his own into the bleak fraternity: “Sloppy Steve” Bannon, his strategist-in-exile, has a new Twitter nickname.",NYT > Politics
1/5/2018,5:27 PM,Trump and Bannon: From Bromance to Breakup,https://www.nytimes.com/video/us/politics/100000005646457/bannon-and-trump-from-bromance-to-breakup.html?partner=rss&emc=rss,The two anti-establishment Republicans bonded during the campaign. Now they are in the throes of a bad breakup after Steve Bannon made critical statements about President Trump.,NYT > Politics
1/5/2018,8:32 PM,"As Trump Targets the Press, His White House Is Screening a Journalism Tribute",https://www.nytimes.com/2018/01/05/us/politics/trump-the-post-white-house-screening.html?partner=rss&emc=rss,"While President Trump ramps up his attacks on the news media, the White House is set to screen two movies. One is about journalism. The other is about P.T. Barnum.",NYT > Politics
1/5/2018,8:07 PM,"Without Naming Trump, Twitter Says It Won’t Block World Leaders",https://www.nytimes.com/2018/01/05/technology/trump-twitter-continue-tweeting.html?partner=rss&emc=rss,Twitter said on Friday that prohibiting a world leader from posting on the platform “would hide important information people should be able to see and debate.”,NYT > Politics
1/6/2018,5:01 AM,"From Mexico to the U.S., a Nafta Tale of Two Truckers",https://www.nytimes.com/2018/01/06/business/economy/nafta-border-truckers.html?partner=rss&emc=rss,"Restricted from operating in the United States, most Mexican drivers must hand off their cargo. The Trump administration wants even tighter controls.",NYT > Politics
1/6/2018,8:38 AM,"Trump Defends His Mental Capacity, Calling Himself a ‘Genius’",https://www.nytimes.com/2018/01/06/us/politics/trump-genius-mental-health.html?partner=rss&emc=rss,"Mr. Trump, seeming to respond to revelations in a new book, issued an extraordinary defense of his fitness for office.",NYT > Politics
1/6/2018,10:43 AM,Medical Research? Congress Cheers. Medical Care? Congress Brawls.,https://www.nytimes.com/2018/01/06/us/politics/congress-medical-research-health-care.html?partner=rss&emc=rss,"Lawmakers are pushing for billions in new funding for biomedical research, but sparring over health insurance and almost everything else related to the Affordable Care Act.",NYT > Politics
1/6/2018,1:34 PM,"‘Everything I’ve Done Is 100 Percent Proper,’ Trump Says of Russia Inquiry",https://www.nytimes.com/2018/01/06/us/politics/trump-russia-mueller.html?partner=rss&emc=rss,"Mr. Trump again insisted that he was not under investigation by the special counsel, adding that “there’s been no collusion, there’s been no crime.”",NYT > Politics
1/6/2018,2:31 PM,Let’s Talk About the Gorilla Channel for One More Day,https://www.nytimes.com/2018/01/06/business/media/gorilla-channel-tweet-trump.html?partner=rss&emc=rss,"A joking tweet claimed that President Trump had demanded a TV channel devoted to primates. Most got the gag, some didn’t, and it quickly became fodder for political and social commentary.",NYT > Politics
1/6/2018,2:34 PM,How U.S. Intelligence Agencies Underestimated North Korea,https://www.nytimes.com/2018/01/06/world/asia/north-korea-nuclear-missile-intelligence.html?partner=rss&emc=rss,"For decades, they warned the North was making progress on a missile that could reach the United States. But the last breakthroughs happened faster than they expected.",NYT > Politics
1/7/2018,10:59 AM,Top Trump Adviser Continues Assault on Bannon in Heated TV Interview,https://www.nytimes.com/2018/01/07/us/politics/stephen-miller-cnn-trump-bannon.html?partner=rss&emc=rss,"The president’s senior policy adviser, Stephen Miller, said comments by Stephen K. Bannon in a new book were “out of touch with reality,” “vindictive” and “grotesque.”",NYT > Politics
1/7/2018,12:15 PM,Bannon Issues Apology for Attack on Trump’s Son,https://www.nytimes.com/2018/01/07/us/politics/stephen-miller-cnn-trump-bannon-apology.html?partner=rss&emc=rss,"Stephen K. Bannon, who is quoted in a new book calling Donald Trump Jr.’s meeting with Russians in 2016 “treasonous,” said that Mr. Trump was “both a patriot and a good man.”",NYT > Politics
1/7/2018,1:12 PM,Steve Bannon’s Statement on Donald Trump Jr.,https://www.nytimes.com/2018/01/07/us/politics/steve-bannon-statement-donald-trump-jr.html?partner=rss&emc=rss,"Mr. Bannon, the president’s former chief strategist, expressed regret after being quoted as saying that a meeting involving Donald Trump Jr. and Russians was “treasonous.”",NYT > Politics
1/7/2018,1:20 PM,Major Donor Reconsiders Support for Democrats Who Urged Al Franken to Quit,https://www.nytimes.com/2018/01/07/us/susie-tompkins-buell-al-franken.html?partner=rss&emc=rss,"The donor, Susie Tompkins Buell, who has spent millions on liberal causes, said Mr. Franken’s fellow senators “moved too fast” in calling on him to resign.",NYT > Politics
1/7/2018,7:48 PM,Bannon Needs Breitbart. Does Breitbart Need Bannon?,https://www.nytimes.com/2018/01/07/business/media/steve-bannon-breitbart.html?partner=rss&emc=rss,"After he was quoted speaking critically of Donald Trump Jr., the former White House strategist appears to be trying to stay at the right-wing news site.",NYT > Politics
1/7/2018,9:00 PM,"As Trump Appeals to Farmers, Some of His Policies Don’t",https://www.nytimes.com/2018/01/07/us/politics/trump-farmers-agriculture-trade-taxes.html?partner=rss&emc=rss,"The president will cast himself as a friend to farmers in a speech on Monday, but his position on trade and some parts of the new tax law threaten to undercut their interests.",NYT > Politics
1/8/2018,9:23 AM,Strong Economies Lift Presidents. Trump Seems an Exception.,https://www.nytimes.com/2018/01/08/upshot/strong-economies-lift-presidents-trump-seems-an-exception.html?partner=rss&emc=rss,His approval ratings reflect political weakness despite good news on several fronts.,NYT > Politics
1/8/2018,12:03 PM,Death Penalty Case Heard by Racist Juror Is Reopened by Supreme Court,https://www.nytimes.com/2018/01/08/us/politics/death-penalty-case-heard-by-racist-juror-is-reopened-by-supreme-court.html?partner=rss&emc=rss,"In a 6-3 decision, the Supreme Court ruled that a juror’s racist statements required an appeals court to reconsider a death row inmate’s case.",NYT > Politics
1/8/2018,2:54 PM,"Sold as Boon to Jobs in U.S., Tax Bill May Lead Firms to Open Plants Abroad",https://www.nytimes.com/2018/01/08/business/economy/gop-says-tax-bill-will-add-jobs-in-us-it-may-yield-more-hiring-abroad.html?partner=rss&emc=rss,Supporters say the recently approved tax law will help American multinationals compete more aggressively overseas. Others see incentives to put factories overseas.,NYT > Politics
1/8/2018,4:17 PM,Billionaire to Spend $30 Million on 2018 Elections. His Aim: Impeach Trump,https://www.nytimes.com/2018/01/08/us/politics/tom-steyer-trump-impeachment-midterm-elections.html?partner=rss&emc=rss,"The billionaire environmentalist Tom Steyer said he will spend $30 million on the 2018 midterms to elect Democrats, with a goal of removing the president.",NYT > Politics
1/8/2018,4:37 PM,What Politicians Could Learn from Oprah Winfrey,https://www.nytimes.com/2018/01/08/arts/television/oprah-winfrey-president-television.html?partner=rss&emc=rss,"Sneer at celebrity all you want, but elections are contests of stories, and Ms. Winfrey showed that she can tell one.",NYT > Politics
1/8/2018,5:31 PM,Right and Left React to Questions About Trump’s Mental State,https://www.nytimes.com/2018/01/08/us/politics/right-and-left-react-to-questions-about-trumps-mental-state.html?partner=rss&emc=rss,Writers from across the political spectrum discuss questions about the president’s mental capacity.,NYT > Politics
1/8/2018,7:08 PM,Rick Perry’s Plan to Rescue Struggling Coal and Nuclear Plants Is Rejected,https://www.nytimes.com/2018/01/08/climate/trump-coal-nuclear.html?partner=rss&emc=rss,"In a blow to the Trump administration, a federal panel turned down a proposal by Energy Secretary Rick Perry to subsidize struggling plants.",NYT > Politics
1/8/2018,5:37 PM,The Trump Team’s Best Defense? Offense,https://www.nytimes.com/video/us/politics/100000005651034/trump-teams-best-defense-offense.html?partner=rss&emc=rss,Stephen Miller's recent defense of his boss is symbolic of how the Trump administration deals with criticism — with verbal uppercuts. Defending your boss is nothing new. But the way they do it is.,NYT > Politics
1/8/2018,7:55 PM,Q&A: Publisher Defied Trump to ‘Defend the Principles of the First Amendment’,https://www.nytimes.com/2018/01/08/books/review/trump-michael-wolff.html?partner=rss&emc=rss,"John Sargent, the executive behind Michael Wolff’s “Fire and Fury,” discusses his decision to fight the president’s attempt to quash the book.",NYT > Politics
1/8/2018,8:24 PM,Oprah 2020? Democrats Swing From Giddy to Skeptical at the Prospect,https://www.nytimes.com/2018/01/08/us/politics/oprah-president-2020.html?partner=rss&emc=rss,"In the imagination of some Democrats, Oprah Winfrey seemed an answer to the party’s problems. Others questioned whether the country would be willing to accept another TV star.",NYT > Politics
1/8/2018,8:25 PM,Mueller Is Said to Likely Seek to Interview Trump,https://www.nytimes.com/2018/01/08/us/politics/mueller-trump-interview-russia-investigation.html?partner=rss&emc=rss,White House officials viewed it as a sign the special counsel’s inquiry was nearly over. But it touched off discussions about the perils of the president sitting for an interview.,NYT > Politics
1/8/2018,10:32 PM,Trump Takes Field at College Football Championship Game,https://www.nytimes.com/2018/01/08/us/politics/trump-football-georgia-alabama.html?partner=rss&emc=rss,The president’s appearance seemed intended to emphasize his furious critique of athletes for using football games as a place for protests.,NYT > Politics
1/8/2018,7:40 PM,Fusion GPS Founder Hauled From the Shadows for the Russia Election Investigation,https://www.nytimes.com/2018/01/08/us/politics/fusion-gps-glenn-simpson.html?partner=rss&emc=rss,Glenn R. Simpson’s firm quietly compiled the notorious dossier of possible links between President Trump and Russia. Then it became public.,NYT > Politics
1/8/2018,7:00 PM,Trump Overstates Size of Tax Cuts in Speech to Farmers,https://www.nytimes.com/2018/01/08/us/politics/trump-tax-cuts-farmers-speech.html?partner=rss&emc=rss,"At a speech to farmers in Nashville on Monday, Mr. Trump claimed he had cut taxes by $5.5 trillion instead of the actual $1.5 trillion amount.",NYT > Politics
1/8/2018,6:30 PM,"To Pay for Wall, Trump Would Cut Proven Border Security Measures",https://www.nytimes.com/2018/01/08/us/politics/trump-border-wall-funding-surveillance.html?partner=rss&emc=rss,"Experts say some measures targeted are more effective than a wall, resulting in an approach a Republican congressman called “a third-century solution to a 21st-century problem.”",NYT > Politics
1/9/2018,5:00 AM,"As Economy Strengthens, Fed Ponders New Approach",https://www.nytimes.com/2018/01/09/us/politics/federal-reserve-inflation.html?partner=rss&emc=rss,The Federal Reserve is welcoming a debate among economists about proposed changes that might improve its response to future economic downturns.,NYT > Politics
1/9/2018,11:42 AM,Trump Plans to Attend the World Economic Forum in Davos,https://www.nytimes.com/2018/01/09/us/politics/trump-davos-world-economic-forum.html?partner=rss&emc=rss,"The forum in Switzerland is synonymous with wealth and elite prestige, drawing leaders of nations, corporations, and some of the world’s richest individuals.",NYT > Politics
